scenario,node,lon,lat
OSM_LARGE,631,-3.189526,55.947932
OSM_LARGE,632,-3.189524,55.949123
OSM_LARGE,633,-3.189521,55.945776
OSM_LARGE,634,-3.189518,55.951139
OSM_LARGE,635,-3.189512,55.949191
OSM_LARGE,636,-3.189503,55.94565
OSM_LARGE,637,-3.189495,55.945887
OSM_LARGE,638,-3.189485,55.945809
OSM_LARGE,639,-3.189479,55.945861
OSM_LARGE,640,-3.189477,55.945846
OSM_LARGE,641,-3.189458,55.949248
OSM_LARGE,642,-3.189451,55.945884
OSM_LARGE,643,-3.18945,55.945681
OSM_LARGE,644,-3.189447,55.944589
OSM_LARGE,645,-3.189446,55.946532
OSM_LARGE,646,-3.189421,55.948001
OSM_LARGE,647,-3.189415,55.947948
OSM_LARGE,648,-3.189406,55.947529
OSM_LARGE,649,-3.189402,55.948861
OSM_LARGE,650,-3.189393,55.945887
OSM_LARGE,651,-3.189385,55.948721
OSM_LARGE,652,-3.18934,55.948727
OSM_LARGE,653,-3.189334,55.945898
OSM_LARGE,654,-3.189315,55.947898
OSM_LARGE,655,-3.189312,55.94577
OSM_LARGE,656,-3.189284,55.945914
OSM_LARGE,657,-3.189264,55.944212
OSM_LARGE,658,-3.189264,55.945807
OSM_LARGE,659,-3.189247,55.945932
OSM_LARGE,660,-3.189245,55.948521
OSM_LARGE,661,-3.189219,55.945952
OSM_LARGE,662,-3.18921,55.945849
OSM_LARGE,663,-3.189206,55.948238
OSM_LARGE,664,-3.189155,55.948068
OSM_LARGE,665,-3.189148,55.949022
OSM_LARGE,666,-3.189097,55.944238
OSM_LARGE,667,-3.189042,55.942397
OSM_LARGE,668,-3.189033,55.942376
OSM_LARGE,669,-3.18902,55.945997
OSM_LARGE,670,-3.189009,55.951225
OSM_LARGE,671,-3.189002,55.948275
OSM_LARGE,672,-3.188996,55.94874
OSM_LARGE,673,-3.188986,55.942266
OSM_LARGE,674,-3.188945,55.94855
OSM_LARGE,675,-3.188903,55.946306
OSM_LARGE,676,-3.188884,55.948556
OSM_LARGE,677,-3.188844,55.948297
OSM_LARGE,678,-3.18882,55.946272
OSM_LARGE,679,-3.188766,55.952683
OSM_LARGE,680,-3.188755,55.948309
OSM_LARGE,681,-3.188747,55.942419
OSM_LARGE,682,-3.188735,55.946334
OSM_LARGE,683,-3.188726,55.948771
OSM_LARGE,684,-3.18868,55.948776
OSM_LARGE,685,-3.188673,55.948029
OSM_LARGE,686,-3.188661,55.946272
OSM_LARGE,687,-3.188661,55.948144
OSM_LARGE,688,-3.188658,55.948574
OSM_LARGE,689,-3.188652,55.948132
OSM_LARGE,690,-3.188634,55.948121
OSM_LARGE,691,-3.188617,55.942437
OSM_LARGE,692,-3.188614,55.948114
OSM_LARGE,693,-3.188586,55.948114
OSM_LARGE,694,-3.188562,55.942336
OSM_LARGE,695,-3.188558,55.947713
OSM_LARGE,696,-3.188557,55.9513
OSM_LARGE,697,-3.188545,55.946469
OSM_LARGE,698,-3.188545,55.948118
OSM_LARGE,699,-3.188493,55.946509
OSM_LARGE,700,-3.188492,55.946392
OSM_LARGE,701,-3.188487,55.94774
OSM_LARGE,702,-3.188432,55.947757
OSM_LARGE,703,-3.188427,55.946544
OSM_LARGE,704,-3.188423,55.947758
OSM_LARGE,705,-3.188401,55.946456
OSM_LARGE,706,-3.188392,55.947698
OSM_LARGE,707,-3.188342,55.94658
OSM_LARGE,708,-3.188329,55.946495
OSM_LARGE,709,-3.188321,55.949169
OSM_LARGE,710,-3.18829,55.951344
OSM_LARGE,711,-3.188259,55.946605
OSM_LARGE,712,-3.188255,55.942641
OSM_LARGE,713,-3.188254,55.946527
OSM_LARGE,714,-3.188242,55.948826
OSM_LARGE,715,-3.188237,55.947692
OSM_LARGE,716,-3.188233,55.9474
OSM_LARGE,717,-3.188215,55.942549
OSM_LARGE,718,-3.188214,55.9425
OSM_LARGE,719,-3.188213,55.947365
OSM_LARGE,720,-3.188193,55.94861
OSM_LARGE,721,-3.188165,55.946549
OSM_LARGE,722,-3.188165,55.949196
OSM_LARGE,723,-3.188157,55.946623
OSM_LARGE,724,-3.188112,55.942266
OSM_LARGE,725,-3.18811,55.949072
OSM_LARGE,726,-3.1881,55.944794
OSM_LARGE,727,-3.188089,55.946558
OSM_LARGE,728,-3.188083,55.942205
OSM_LARGE,729,-3.188082,55.947132
OSM_LARGE,730,-3.188075,55.942266
OSM_LARGE,731,-3.188051,55.946628
OSM_LARGE,732,-3.188045,55.951212
OSM_LARGE,733,-3.188032,55.948895
OSM_LARGE,734,-3.188013,55.948852
OSM_LARGE,735,-3.187993,55.94656
OSM_LARGE,736,-3.18797,55.946899
OSM_LARGE,737,-3.187962,55.946629
OSM_LARGE,738,-3.187958,55.944956
OSM_LARGE,739,-3.187958,55.951032
OSM_LARGE,740,-3.187935,55.946882
OSM_LARGE,741,-3.187918,55.948631
OSM_LARGE,742,-3.187911,55.946551
OSM_LARGE,743,-3.18789,55.946623
OSM_LARGE,744,-3.187889,55.944828
OSM_LARGE,745,-3.187877,55.951404
OSM_LARGE,746,-3.187846,55.942702
OSM_LARGE,747,-3.187837,55.949631
OSM_LARGE,748,-3.187836,55.951408
OSM_LARGE,749,-3.187833,55.946534
OSM_LARGE,750,-3.187826,55.948237
OSM_LARGE,751,-3.187819,55.946609
OSM_LARGE,752,-3.1878,55.945512
OSM_LARGE,753,-3.187798,55.944659
OSM_LARGE,754,-3.187791,55.95141
OSM_LARGE,755,-3.187765,55.946509
OSM_LARGE,756,-3.18776,55.944577
OSM_LARGE,757,-3.187753,55.951411
OSM_LARGE,758,-3.187739,55.946582
OSM_LARGE,759,-3.187735,55.945585
OSM_LARGE,760,-3.187714,55.951412
OSM_LARGE,761,-3.187707,55.945526
OSM_LARGE,762,-3.187705,55.944456
OSM_LARGE,763,-3.187699,55.946478
OSM_LARGE,764,-3.187692,55.942272
OSM_LARGE,765,-3.187673,55.946553
OSM_LARGE,766,-3.187656,55.94793
OSM_LARGE,767,-3.187645,55.946445
OSM_LARGE,768,-3.187645,55.950371
OSM_LARGE,769,-3.187641,55.951413
OSM_LARGE,770,-3.187639,55.947899
OSM_LARGE,771,-3.187639,55.951396
OSM_LARGE,772,-3.187636,55.948648
OSM_LARGE,773,-3.187633,55.951379
OSM_LARGE,774,-3.187624,55.950328
OSM_LARGE,775,-3.187623,55.951363
OSM_LARGE,776,-3.187615,55.946513
OSM_LARGE,777,-3.187607,55.951349
OSM_LARGE,778,-3.187605,55.950287
OSM_LARGE,779,-3.187591,55.949672
OSM_LARGE,780,-3.187589,55.951335
OSM_LARGE,781,-3.187588,55.94641
OSM_LARGE,782,-3.187588,55.94781
OSM_LARGE,783,-3.187576,55.946475
OSM_LARGE,784,-3.187566,55.951322
OSM_LARGE,785,-3.187548,55.950168
OSM_LARGE,786,-3.187542,55.946426
OSM_LARGE,787,-3.18754,55.945972
OSM_LARGE,788,-3.187534,55.95131
OSM_LARGE,789,-3.187519,55.945927
OSM_LARGE,790,-3.187502,55.950066
OSM_LARGE,791,-3.187499,55.94635
OSM_LARGE,792,-3.187499,55.9513
OSM_LARGE,793,-3.187484,55.950025
OSM_LARGE,794,-3.187482,55.949691
OSM_LARGE,795,-3.187468,55.951293
OSM_LARGE,796,-3.187464,55.949982
OSM_LARGE,797,-3.187436,55.951288
OSM_LARGE,798,-3.187417,55.94388
OSM_LARGE,799,-3.187413,55.944507
OSM_LARGE,800,-3.187407,55.951284
OSM_LARGE,801,-3.187383,55.945981
OSM_LARGE,802,-3.187379,55.95128
OSM_LARGE,803,-3.187348,55.950195
OSM_LARGE,804,-3.18734,55.946972
OSM_LARGE,805,-3.187338,55.949713
OSM_LARGE,806,-3.187337,55.946149
OSM_LARGE,807,-3.18733,55.951277
OSM_LARGE,808,-3.187322,55.949683
OSM_LARGE,809,-3.187317,55.948672
OSM_LARGE,810,-3.187307,55.946919
OSM_LARGE,811,-3.187294,55.948674
OSM_LARGE,812,-3.187279,55.949602
OSM_LARGE,813,-3.187278,55.944529
OSM_LARGE,814,-3.187264,55.949574
OSM_LARGE,815,-3.18725,55.949543
OSM_LARGE,816,-3.187235,55.946015
OSM_LARGE,817,-3.187235,55.946802
OSM_LARGE,818,-3.187222,55.945598
OSM_LARGE,819,-3.18722,55.950212
OSM_LARGE,820,-3.187203,55.951268
OSM_LARGE,821,-3.187165,55.945925
OSM_LARGE,822,-3.187152,55.951265
OSM_LARGE,823,-3.18713,55.947987
OSM_LARGE,824,-3.187114,55.946603
OSM_LARGE,825,-3.187113,55.945615
OSM_LARGE,826,-3.187103,55.951264
OSM_LARGE,827,-3.187092,55.945824
OSM_LARGE,828,-3.187081,55.9487
OSM_LARGE,829,-3.187073,55.949919
OSM_LARGE,830,-3.187051,55.945951
OSM_LARGE,831,-3.187037,55.945749
OSM_LARGE,832,-3.187022,55.951274
OSM_LARGE,833,-3.187009,55.94596
OSM_LARGE,834,-3.186993,55.94976
OSM_LARGE,835,-3.186978,55.944073
OSM_LARGE,836,-3.186961,55.945644
OSM_LARGE,837,-3.186948,55.950249
OSM_LARGE,838,-3.186924,55.943973
OSM_LARGE,839,-3.186915,55.945576
OSM_LARGE,840,-3.186914,55.949772
OSM_LARGE,841,-3.186909,55.94881
OSM_LARGE,842,-3.186877,55.945521
OSM_LARGE,843,-3.186875,55.947486
OSM_LARGE,844,-3.186854,55.945487
OSM_LARGE,845,-3.18685,55.945672
OSM_LARGE,846,-3.186825,55.948647
OSM_LARGE,847,-3.186813,55.948045
OSM_LARGE,848,-3.186774,55.945371
OSM_LARGE,849,-3.186766,55.947504
OSM_LARGE,850,-3.186766,55.950274
OSM_LARGE,851,-3.18675,55.944621
OSM_LARGE,852,-3.186745,55.948499
OSM_LARGE,853,-3.186742,55.947508
OSM_LARGE,854,-3.186741,55.948059
OSM_LARGE,855,-3.186729,55.951285
OSM_LARGE,856,-3.186727,55.948756
OSM_LARGE,857,-3.186719,55.947512
OSM_LARGE,858,-3.186718,55.951205
OSM_LARGE,859,-3.18669,55.949157
OSM_LARGE,860,-3.186685,55.948068
OSM_LARGE,861,-3.18668,55.949088
OSM_LARGE,862,-3.186669,55.942785
OSM_LARGE,863,-3.186653,55.95029
OSM_LARGE,864,-3.186637,55.947968
OSM_LARGE,865,-3.18662,55.945146
OSM_LARGE,866,-3.186615,55.948256
OSM_LARGE,867,-3.186599,55.942888
OSM_LARGE,868,-3.186596,55.94822
OSM_LARGE,869,-3.186578,55.945988
OSM_LARGE,870,-3.186531,55.948096
OSM_LARGE,871,-3.186526,55.948787
OSM_LARGE,872,-3.186521,55.945015
OSM_LARGE,873,-3.18651,55.942117
OSM_LARGE,874,-3.186491,55.948792
OSM_LARGE,875,-3.186477,55.94228
OSM_LARGE,876,-3.186477,55.947995
OSM_LARGE,877,-3.186459,55.947964
OSM_LARGE,878,-3.186451,55.944921
OSM_LARGE,879,-3.186449,55.950318
OSM_LARGE,880,-3.186434,55.947922
OSM_LARGE,881,-3.186426,55.94637
OSM_LARGE,882,-3.186421,55.950982
OSM_LARGE,883,-3.186416,55.946357
OSM_LARGE,884,-3.186414,55.947563
OSM_LARGE,885,-3.186404,55.947869
OSM_LARGE,886,-3.186382,55.949841
OSM_LARGE,887,-3.186365,55.946038
OSM_LARGE,888,-3.186345,55.948532
OSM_LARGE,889,-3.186325,55.94794
OSM_LARGE,890,-3.186318,55.946044
OSM_LARGE,891,-3.186312,55.950337
OSM_LARGE,892,-3.186305,55.948488
OSM_LARGE,893,-3.186297,55.947661
OSM_LARGE,894,-3.186294,55.946191
OSM_LARGE,895,-3.186286,55.944702
OSM_LARGE,896,-3.186283,55.945831
OSM_LARGE,897,-3.186282,55.945851
OSM_LARGE,898,-3.186279,55.945817
OSM_LARGE,899,-3.186276,55.944689
OSM_LARGE,900,-3.186276,55.945864
OSM_LARGE,901,-3.186274,55.946043
OSM_LARGE,902,-3.186268,55.945877
OSM_LARGE,903,-3.186265,55.945802
OSM_LARGE,904,-3.186263,55.944079
OSM_LARGE,905,-3.186259,55.947589
OSM_LARGE,906,-3.186251,55.943267
OSM_LARGE,907,-3.186251,55.945892
OSM_LARGE,908,-3.186247,55.946126
OSM_LARGE,909,-3.186243,55.945786
OSM_LARGE,910,-3.186239,55.944105
OSM_LARGE,911,-3.186236,55.942307
OSM_LARGE,912,-3.186232,55.946036
OSM_LARGE,913,-3.186229,55.945905
OSM_LARGE,914,-3.186222,55.947521
OSM_LARGE,915,-3.186218,55.946084
OSM_LARGE,916,-3.186216,55.946064
OSM_LARGE,917,-3.186215,55.946077
OSM_LARGE,918,-3.186214,55.94607
OSM_LARGE,919,-3.186214,55.949516
OSM_LARGE,920,-3.186211,55.945772
OSM_LARGE,921,-3.186209,55.943179
OSM_LARGE,922,-3.186207,55.944136
OSM_LARGE,923,-3.186202,55.945918
OSM_LARGE,924,-3.186201,55.946027
OSM_LARGE,925,-3.186191,55.949506
OSM_LARGE,926,-3.18619,55.947962
OSM_LARGE,927,-3.186189,55.944577
OSM_LARGE,928,-3.186186,55.945927
OSM_LARGE,929,-3.186184,55.948838
OSM_LARGE,930,-3.186179,55.949382
OSM_LARGE,931,-3.186176,55.948263
OSM_LARGE,932,-3.186175,55.945937
OSM_LARGE,933,-3.186175,55.946015
OSM_LARGE,934,-3.186166,55.945947
OSM_LARGE,935,-3.186164,55.949388
OSM_LARGE,936,-3.186161,55.945762
OSM_LARGE,937,-3.186161,55.950356
OSM_LARGE,938,-3.186159,55.950077
OSM_LARGE,939,-3.186156,55.94596
OSM_LARGE,940,-3.186155,55.949395
OSM_LARGE,941,-3.186151,55.949402
OSM_LARGE,942,-3.186151,55.94943
OSM_LARGE,943,-3.18615,55.945971
OSM_LARGE,944,-3.186149,55.944018
OSM_LARGE,945,-3.186148,55.949416
OSM_LARGE,946,-3.186148,55.949422
OSM_LARGE,947,-3.186148,55.949513
OSM_LARGE,948,-3.186147,55.949409
OSM_LARGE,949,-3.186142,55.945981
OSM_LARGE,950,-3.18613,55.94599
OSM_LARGE,951,-3.186129,55.944517
OSM_LARGE,952,-3.186129,55.944991
OSM_LARGE,953,-3.186122,55.945762
OSM_LARGE,954,-3.186115,55.945999
OSM_LARGE,955,-3.186109,55.949129
OSM_LARGE,956,-3.186105,55.94296
OSM_LARGE,957,-3.186096,55.946006
OSM_LARGE,958,-3.186091,55.944478
OSM_LARGE,959,-3.186089,55.945573
OSM_LARGE,960,-3.18608,55.94576
OSM_LARGE,961,-3.186071,55.947982
OSM_LARGE,962,-3.186067,55.949047
OSM_LARGE,963,-3.186063,55.942874
OSM_LARGE,964,-3.186056,55.947189
OSM_LARGE,965,-3.186042,55.951313
OSM_LARGE,966,-3.186036,55.947143
OSM_LARGE,967,-3.186033,55.949142
OSM_LARGE,968,-3.186019,55.948947
OSM_LARGE,969,-3.186019,55.951234
OSM_LARGE,970,-3.186013,55.950378
OSM_LARGE,971,-3.186012,55.945752
OSM_LARGE,972,-3.186011,55.951175
OSM_LARGE,973,-3.186005,55.944412
OSM_LARGE,974,-3.186005,55.9451
OSM_LARGE,975,-3.185997,55.951039
OSM_LARGE,976,-3.185996,55.951073
OSM_LARGE,977,-3.185991,55.94229
OSM_LARGE,978,-3.185986,55.948883
OSM_LARGE,979,-3.185984,55.951055
OSM_LARGE,980,-3.18598,55.947045
OSM_LARGE,981,-3.185979,55.943734
OSM_LARGE,982,-3.185979,55.946478
OSM_LARGE,983,-3.185971,55.945556
OSM_LARGE,984,-3.185968,55.948461
OSM_LARGE,985,-3.18596,55.945746
OSM_LARGE,986,-3.185949,55.944266
OSM_LARGE,987,-3.185944,55.947221
OSM_LARGE,988,-3.185939,55.948006
OSM_LARGE,989,-3.185939,55.951035
OSM_LARGE,990,-3.185937,55.949698
OSM_LARGE,991,-3.18593,55.945744
OSM_LARGE,992,-3.185924,55.948896
OSM_LARGE,993,-3.18592,55.944351
OSM_LARGE,994,-3.1859,55.945745
OSM_LARGE,995,-3.1859,55.951039
OSM_LARGE,996,-3.185881,55.946892
OSM_LARGE,997,-3.185874,55.944317
OSM_LARGE,998,-3.185859,55.94575
OSM_LARGE,999,-3.185858,55.949562
OSM_LARGE,1000,-3.185844,55.948087
OSM_LARGE,1001,-3.185843,55.950401
OSM_LARGE,1002,-3.185836,55.945751
OSM_LARGE,1003,-3.185834,55.948499
OSM_LARGE,1004,-3.185827,55.944282
OSM_LARGE,1005,-3.185825,55.946809
OSM_LARGE,1006,-3.185825,55.948029
OSM_LARGE,1007,-3.185815,55.943492
OSM_LARGE,1008,-3.185798,55.946085
OSM_LARGE,1009,-3.185795,55.942277
OSM_LARGE,1010,-3.185791,55.948923
OSM_LARGE,1011,-3.185787,55.943008
OSM_LARGE,1012,-3.185767,55.948043
OSM_LARGE,1013,-3.185762,55.945772
OSM_LARGE,1014,-3.185759,55.946725
OSM_LARGE,1015,-3.185747,55.943342
OSM_LARGE,1016,-3.185742,55.942921
OSM_LARGE,1017,-3.1857,55.94227
OSM_LARGE,1018,-3.185694,55.948944
OSM_LARGE,1019,-3.185658,55.949749
OSM_LARGE,1020,-3.185642,55.945642
OSM_LARGE,1021,-3.185634,55.949755
OSM_LARGE,1022,-3.185628,55.946585
OSM_LARGE,1023,-3.185628,55.95043
OSM_LARGE,1024,-3.185613,55.949763
OSM_LARGE,1025,-3.185604,55.948958
OSM_LARGE,1026,-3.185596,55.949772
OSM_LARGE,1027,-3.185588,55.945814
OSM_LARGE,1028,-3.185585,55.949782
OSM_LARGE,1029,-3.18558,55.944097
OSM_LARGE,1030,-3.185575,55.948587
OSM_LARGE,1031,-3.185554,55.951064
OSM_LARGE,1032,-3.185538,55.949016
OSM_LARGE,1033,-3.185515,55.944048
OSM_LARGE,1034,-3.185511,55.948969
OSM_LARGE,1035,-3.185507,55.948137
OSM_LARGE,1036,-3.185504,55.950446
OSM_LARGE,1037,-3.185485,55.946433
OSM_LARGE,1038,-3.185462,55.944068
OSM_LARGE,1039,-3.185461,55.948853
OSM_LARGE,1040,-3.185448,55.950021
OSM_LARGE,1041,-3.185431,55.942297
OSM_LARGE,1042,-3.185428,55.94998
OSM_LARGE,1043,-3.185408,55.944087
OSM_LARGE,1044,-3.185402,55.948979
OSM_LARGE,1045,-3.185402,55.949927
OSM_LARGE,1046,-3.185398,55.948882
OSM_LARGE,1047,-3.18538,55.946194
OSM_LARGE,1048,-3.185377,55.950461
OSM_LARGE,1049,-3.185354,55.945339
OSM_LARGE,1050,-3.185329,55.94627
OSM_LARGE,1051,-3.185328,55.950467
OSM_LARGE,1052,-3.185307,55.951341
OSM_LARGE,1053,-3.185283,55.94622
OSM_LARGE,1054,-3.185254,55.943872
OSM_LARGE,1055,-3.185253,55.945285
OSM_LARGE,1056,-3.18524,55.950476
OSM_LARGE,1057,-3.185235,55.944158
OSM_LARGE,1058,-3.185221,55.948745
OSM_LARGE,1059,-3.185217,55.945381
OSM_LARGE,1060,-3.185209,55.949966
OSM_LARGE,1061,-3.185195,55.951337
OSM_LARGE,1062,-3.18519,55.943825
OSM_LARGE,1063,-3.185184,55.946109
OSM_LARGE,1064,-3.185183,55.94993
OSM_LARGE,1065,-3.185175,55.949973
OSM_LARGE,1066,-3.185164,55.943897
OSM_LARGE,1067,-3.185142,55.943902
OSM_LARGE,1068,-3.185126,55.949833
OSM_LARGE,1069,-3.185124,55.942327
OSM_LARGE,1070,-3.185117,55.94515
OSM_LARGE,1071,-3.185114,55.943906
OSM_LARGE,1072,-3.185112,55.95133
OSM_LARGE,1073,-3.185105,55.945414
OSM_LARGE,1074,-3.185105,55.946022
OSM_LARGE,1075,-3.185104,55.94593
OSM_LARGE,1076,-3.185088,55.950493
OSM_LARGE,1077,-3.185086,55.943908
OSM_LARGE,1078,-3.185073,55.945374
OSM_LARGE,1079,-3.185054,55.94391
OSM_LARGE,1080,-3.18505,55.949377
OSM_LARGE,1081,-3.18505,55.950497
OSM_LARGE,1082,-3.185033,55.945947
OSM_LARGE,1083,-3.185018,55.950501
OSM_LARGE,1084,-3.185016,55.951319
OSM_LARGE,1085,-3.185012,55.945441
OSM_LARGE,1086,-3.185008,55.943909
OSM_LARGE,1087,-3.185007,55.945183
OSM_LARGE,1088,-3.185003,55.949304
OSM_LARGE,1089,-3.185,55.948595
OSM_LARGE,1090,-3.184994,55.943679
OSM_LARGE,1091,-3.184989,55.946058
OSM_LARGE,1092,-3.184985,55.950505
OSM_LARGE,1093,-3.184984,55.944246
OSM_LARGE,1094,-3.184983,55.949581
OSM_LARGE,1095,-3.184957,55.943903
OSM_LARGE,1096,-3.184956,55.94364
OSM_LARGE,1097,-3.184956,55.950509
OSM_LARGE,1098,-3.184949,55.94952
OSM_LARGE,1099,-3.184924,55.950513
OSM_LARGE,1100,-3.184924,55.951298
OSM_LARGE,1101,-3.184923,55.945221
OSM_LARGE,1102,-3.184923,55.945454
OSM_LARGE,1103,-3.184921,55.944789
OSM_LARGE,1104,-3.184908,55.943896
OSM_LARGE,1105,-3.184908,55.949323
OSM_LARGE,1106,-3.184893,55.947882
OSM_LARGE,1107,-3.184881,55.943736
OSM_LARGE,1108,-3.184869,55.943888
OSM_LARGE,1109,-3.184869,55.94938
OSM_LARGE,1110,-3.184863,55.949332
OSM_LARGE,1111,-3.184858,55.94482
OSM_LARGE,1112,-3.184839,55.94448
OSM_LARGE,1113,-3.184833,55.943879
OSM_LARGE,1114,-3.184831,55.950042
OSM_LARGE,1115,-3.184818,55.943445
OSM_LARGE,1116,-3.184814,55.951265
OSM_LARGE,1117,-3.184812,55.948656
OSM_LARGE,1118,-3.184796,55.941637
OSM_LARGE,1119,-3.18479,55.948857
OSM_LARGE,1120,-3.184789,55.9484
OSM_LARGE,1121,-3.184779,55.941655
OSM_LARGE,1122,-3.184779,55.943861
OSM_LARGE,1123,-3.184763,55.945502
OSM_LARGE,1124,-3.184756,55.9438
OSM_LARGE,1125,-3.184751,55.941684
OSM_LARGE,1126,-3.184751,55.943342
OSM_LARGE,1127,-3.18475,55.947566
OSM_LARGE,1128,-3.184748,55.943158
OSM_LARGE,1129,-3.184742,55.943846
OSM_LARGE,1130,-3.184742,55.951238
OSM_LARGE,1131,-3.184727,55.948419
OSM_LARGE,1132,-3.184725,55.941712
OSM_LARGE,1133,-3.184724,55.943816
OSM_LARGE,1134,-3.184709,55.945517
OSM_LARGE,1135,-3.184707,55.950551
OSM_LARGE,1136,-3.184697,55.943825
OSM_LARGE,1137,-3.184696,55.944895
OSM_LARGE,1138,-3.184693,55.944384
OSM_LARGE,1139,-3.184689,55.941746
OSM_LARGE,1140,-3.184685,55.949051
OSM_LARGE,1141,-3.184678,55.950071
OSM_LARGE,1142,-3.184673,55.94383
OSM_LARGE,1143,-3.184673,55.950557
OSM_LARGE,1144,-3.184669,55.95121
OSM_LARGE,1145,-3.184667,55.942371
OSM_LARGE,1146,-3.184665,55.94491
OSM_LARGE,1147,-3.184656,55.943171
OSM_LARGE,1148,-3.184652,55.941781
OSM_LARGE,1149,-3.184647,55.943832
OSM_LARGE,1150,-3.184637,55.945537
OSM_LARGE,1151,-3.184636,55.944601
OSM_LARGE,1152,-3.184632,55.944925
OSM_LARGE,1153,-3.18462,55.947973
OSM_LARGE,1154,-3.184616,55.948899
OSM_LARGE,1155,-3.184613,55.947605
OSM_LARGE,1156,-3.184612,55.943085
OSM_LARGE,1157,-3.184612,55.943833
OSM_LARGE,1158,-3.184605,55.941824
OSM_LARGE,1159,-3.184603,55.948725
OSM_LARGE,1160,-3.184599,55.941636
OSM_LARGE,1161,-3.184596,55.947975
OSM_LARGE,1162,-3.184594,55.941832
OSM_LARGE,1163,-3.184587,55.951166
OSM_LARGE,1164,-3.184585,55.949063
OSM_LARGE,1165,-3.184581,55.941839
OSM_LARGE,1166,-3.18458,55.944856
OSM_LARGE,1167,-3.184577,55.947572
OSM_LARGE,1168,-3.184571,55.947975
OSM_LARGE,1169,-3.184571,55.948929
OSM_LARGE,1170,-3.184568,55.941845
OSM_LARGE,1171,-3.18456,55.948981
OSM_LARGE,1172,-3.184559,55.944842
OSM_LARGE,1173,-3.184557,55.950575
OSM_LARGE,1174,-3.184553,55.941851
OSM_LARGE,1175,-3.184547,55.947973
OSM_LARGE,1176,-3.18453,55.941857
OSM_LARGE,1177,-3.184528,55.942915
OSM_LARGE,1178,-3.184526,55.951492
OSM_LARGE,1179,-3.184524,55.94797
OSM_LARGE,1180,-3.184521,55.951122
OSM_LARGE,1181,-3.184519,55.951469
OSM_LARGE,1182,-3.184518,55.950101
OSM_LARGE,1183,-3.184504,55.951445
OSM_LARGE,1184,-3.1845,55.947964
OSM_LARGE,1185,-3.184481,55.951424
OSM_LARGE,1186,-3.184478,55.947956
OSM_LARGE,1187,-3.184478,55.951085
OSM_LARGE,1188,-3.184471,55.944499
OSM_LARGE,1189,-3.184471,55.948769
OSM_LARGE,1190,-3.184465,55.941666
OSM_LARGE,1191,-3.184463,55.944275
OSM_LARGE,1192,-3.184461,55.94436
OSM_LARGE,1193,-3.184458,55.947947
OSM_LARGE,1194,-3.184456,55.951406
OSM_LARGE,1195,-3.184447,55.944772
OSM_LARGE,1196,-3.18444,55.94273
OSM_LARGE,1197,-3.18444,55.947936
OSM_LARGE,1198,-3.184429,55.943824
OSM_LARGE,1199,-3.184427,55.944198
OSM_LARGE,1200,-3.184427,55.951019
OSM_LARGE,1201,-3.184426,55.951387
OSM_LARGE,1202,-3.184423,55.945021
OSM_LARGE,1203,-3.184423,55.946234
OSM_LARGE,1204,-3.184421,55.94232
OSM_LARGE,1205,-3.184419,55.949333
OSM_LARGE,1206,-3.184417,55.949317
OSM_LARGE,1207,-3.184415,55.949349
OSM_LARGE,1208,-3.184411,55.94453
OSM_LARGE,1209,-3.18441,55.949301
OSM_LARGE,1210,-3.184405,55.949365
OSM_LARGE,1211,-3.184401,55.944742
OSM_LARGE,1212,-3.184398,55.941885
OSM_LARGE,1213,-3.184398,55.949287
OSM_LARGE,1214,-3.184395,55.943944
OSM_LARGE,1215,-3.184391,55.948791
OSM_LARGE,1216,-3.184391,55.949378
OSM_LARGE,1217,-3.18439,55.945293
OSM_LARGE,1218,-3.184383,55.949086
OSM_LARGE,1219,-3.18438,55.949273
OSM_LARGE,1220,-3.184372,55.945044
OSM_LARGE,1221,-3.184372,55.94939
OSM_LARGE,1222,-3.184363,55.944715
OSM_LARGE,1223,-3.184363,55.951352
OSM_LARGE,1224,-3.184359,55.949263
OSM_LARGE,1225,-3.184357,55.94456
OSM_LARGE,1226,-3.184356,55.941893
OSM_LARGE,1227,-3.184354,55.942104
OSM_LARGE,1228,-3.184348,55.9494
OSM_LARGE,1229,-3.184343,55.945248
OSM_LARGE,1230,-3.184342,55.945058
OSM_LARGE,1231,-3.184336,55.942329
OSM_LARGE,1232,-3.184335,55.9419
OSM_LARGE,1233,-3.184334,55.949255
OSM_LARGE,1234,-3.18433,55.94854
OSM_LARGE,1235,-3.184328,55.944672
OSM_LARGE,1236,-3.184322,55.944587
OSM_LARGE,1237,-3.184322,55.949407
OSM_LARGE,1238,-3.18432,55.941906
OSM_LARGE,1239,-3.184315,55.941813
OSM_LARGE,1240,-3.184313,55.943331
OSM_LARGE,1241,-3.18431,55.941912
OSM_LARGE,1242,-3.184309,55.94249
OSM_LARGE,1243,-3.184309,55.950848
OSM_LARGE,1244,-3.184308,55.941858
OSM_LARGE,1245,-3.184307,55.947795
OSM_LARGE,1246,-3.184306,55.949249
OSM_LARGE,1247,-3.184304,55.944618
OSM_LARGE,1248,-3.184301,55.941918
OSM_LARGE,1249,-3.1843,55.94179
OSM_LARGE,1250,-3.1843,55.951313
OSM_LARGE,1251,-3.184297,55.946619
OSM_LARGE,1252,-3.184296,55.945205
OSM_LARGE,1253,-3.184295,55.949411
OSM_LARGE,1254,-3.184289,55.942108
